Image_ID,Title,Director,Cast,Year,Genre,Synopsis,image_url
tt4964480,Aro Ekbar,Ariziet Halder,"Abir Chatterjee, Payel Sarkar, Rajatabha Dutta, Kharaj Mukherjee",2015,Drama," ""Aro ekbar"" is the film about women empowerment, middle age obsession, single motherhood, marriage or live-in relationship which one is acceptable in Indian society, friendship and bonding ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BNDMwNGM5NjItN2FjNC00YjZlLTkzNjktMWI2OTkzZDIzZDE4XkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4959358,Jomer Raja Dilo Bor,Abir Sengupta,"Parambrata Chattopadhyay, Saayoni Ghosh, Surajit Mukherjee, Koushik Sen",2015,"Comedy, Musical, Romance", Jomer Raja Dilo Bor is a Surreal Romantic Comedy. The story is about a feminist author Ria Banerjee played by Payel Sarkar who hates men to the core.,"https://m.media-amazon.com/images/M/MV5BMDAwYjJjODUtNGM5NS00MjY5LWIwZDktZjc1ZjlhODBkMGNiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4955826,Babar Naam Gandhiji,Pavel,"Arjun Chakrabarty, Saayoni Ghosh, Ritabhari Chakraborty, Biswanath Basu",2015,Drama," Babar Naam Gandhiji is about Mahatma Gandhi and modern society through the eyes of street child. The film is based around a boy named Kencho, who has an encounter with the Father of the ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMGE2YTExOTgtNGU5Zi00ZjRhLWEwY2UtZmNkNTc5MDlkMzNkXkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4955774,Bawal,Biswarup Biswas,"Sudeshna Roy, Ritwick Chakraborty, Saayoni Ghosh, Gargi Roy Chowdhury",2015,Comedy," A jobless boy is trying to escape with his girl, wrongly he took another girl of a city gangstar, the trio are going to face problems.","https://m.media-amazon.com/images/M/MV5BZGExYWY0MTQtNWJmMS00NDAyLWE5ZGYtNDllYzA4MjY2MmY1XkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt4949202,Bitnoon,Abhijit Guha,"Rituparna Sengupta, Lily Chakravarty, Parno Mittra, Jaya Ahsan",2015,Comedy," Marriage is like rock salt, solid yet brittle, salty yet tangy... it has to be nurtured and kept alive. A third person's entry can make the marriage more exciting, as a little bit of ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYTA2ZGU1NjQtZGU5ZC00YTcyLThkM2ItYzk3YjM4MzFhM2MxXkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR7,0,67,98_AL_.jpg"
tt4948632,Rajkahini,Srijit Mukherji,"Tulika Bose, Raj Chakraborty, Swastika Dutta, Siam Howlader",2015,"Drama, History"," In August 1947, the British passed a bill regarding the partition of Bengal. Delving into the grim history of the Partition, Mukherjee's movie Rajkahini is woven around a border between the...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZTdmYmU0ZWYtZTZhNS00ZTAwLTk2ZjMtMDIxMzAyZTc2MzMxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4944932,Parbona Ami Chartey Tokey,Raj Chakraborty,"Bitan Biswas, Biswajit Chakraborty, Debashree Chakrobarty, Kheya Chattopadhyay",2015,"Comedy, Romance", Two childhood friends realize their love for each other after their circumstances draw them apart.,"https://m.media-amazon.com/images/M/MV5BN2NlZDk4OWUtZGI5OS00YjgwLWIxNTgtNDQyNzVhZTEzMWYxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4935836,Dwitiyo Ripu,Abhijit Chowdhury,"Jeet, Koyel Mallick, Soumili Biswas, Biswajit Chakraborty",2015,Drama," Story of a young desperate writer, lost in the world of reality and fiction, who must decide whether to commit a murder or not.","https://m.media-amazon.com/images/M/MV5BY2FiMDlhYzctMTc2Ni00NWVkLWFmM2MtYzIyODQ5NmEzY2NkXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4882700,Besh Korechi Prem Korechi,Raja Chanda,"Om Goswami, Amit Hasan, Mahiya Mahi, Tiger Robi",2015,"Action, Romance"," Abhi stirs up a hornets nest when he helps the sister of an underworld kingpin elope on her wedding day. Then he falls for the don's other sister, Rai. What transpires is a rib-tickling game of cat and mouse.","https://m.media-amazon.com/images/M/MV5BODAwNWU2YTMtNzA4Ni00NDZlLWIxMTUtZDg1MGIzNjlhNWUxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4833384,Agnee 2,Iftakar Chowdhury,"Debargha Mukherjee, Neel Bhattacharya, Sushmita Bhattacharya, Pujarini Ghosh",2015,Action, A story of revenge where Agnee takes revenge on the people who killed her parents.,"https://m.media-amazon.com/images/M/MV5BMmQyNDc4M2ItNzFkZi00YTJkLWIyMDYtMjA3YjNiOWZlZTkwXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4832798,Chitra,Abhigyan Mukherjee,"Bratya Basu, Debshankar Haldar, Rimjhim Mitra",2015,"Romance, Thriller"," The film sees Neel and Chitra who play as modern day youths where Neel is an NRI and Chitra is a college goer. They both romances each other. ""Chandrima"", Chitra's elder sister, breaks her ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BOGY3ZTI4YmItZWZiNi00N2U2LWEyMWItMDFkYWI4YzViMWIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjEzMzQ0NDc@._V1_UY98_CR65,0,67,98_AL_.jpg"
tt4829728,Kalkijug,Debarati Gupta,"Sumanta Mukherjee, Manisha Chakravorty, Anu Chatterjee, Ipshita Samanta",2015,Thriller, The film delineate a striking clash of ego between two brilliant minds that pans out dramatically when an old unsolved murder mystery resurfaces out of the blue. Directed by Debarati Gupta....                See full summary » ,"https://m.media-amazon.com/images/M/MV5BMGM4OWFkZDUtZjQ4ZS00MTBlLWI2NDMtMWRmMWQwYWU1ZWZhXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4817434,Dasein,Shailik Bhaumik,"Mir Afsar Ali, Sanjeeb Banerjee, Tathagata Banerjee, Shankar Chakraborty",2015,"Drama, Musical, Romance"," ""DASEIN"" is a Non Linear, Post Modern, Meta-narrative film. In this film, the filmmaker tries to reinvestigate the core values of Existentialism and Nihilism. This film explores the roots of eternal human Desire and Despair.","https://m.media-amazon.com/images/M/MV5BMWZjYWNlYTAtYzdjYS00ODExLWE2YzYtOGY5MDljMzgwZjQzXkEyXkFqcGdeQXVyNTg4MTM0NTg@._V1_UY98_CR40,0,67,98_AL_.jpg"
tt4805880,Sesh Anka,Tathagata Banerjee,"Saiful Apek, Emma Maembong, Zizan Razak, Usop Wilcha",2015,Mystery," A murder A convict A honest headstrong Cop And then steps in an old horse who is too good at the game! Now wait for 'The Last Act""","https://m.media-amazon.com/images/M/MV5BOGI4ODE4ZTctY2U5Zi00YjM0LTg2MzgtMTVhZGQxYzlkY2U5XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4805318,Usop Wilcha dalam Werewolf dari Bangladesh,Mamat Khalid,"Mithun Chakraborty, Dhritiman Chatterjee, Shankar Chakraborty, Gargi Roy Chowdhury",2015,"Comedy, Horror", A Malaysian entrepreneur discovers that a Bangladeshi immigrant is a werewolf and must stop him infecting the entire human race.,"https://m.media-amazon.com/images/M/MV5BYWU5YjQwNzMtZDk0My00YTViLTk4NmMtMzIxZTFmMDlhNjYwXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4796654,Naxal,Debaditya Bandyopadhyay,"Koneenica Banerjee, Arindam Sil, Sankar Debnath, Anirban Bhattacharya",2015,History," The backdrop of the film is an era that is known to every Bengali. An era, which is popularly known as NAXAL AMOL or the NAXAL PERIOD. It was a period in the history of the state of West Bengal.","https://m.media-amazon.com/images/M/MV5BOGZkODk2YTMtNTE3Ny00Mzk0LWJlMzEtZDVhYWVjMmIyOWQzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg"
tt4751680,Kader Kuler Bou,Soubhik Kundu,"Biswanath Basu, Biswajit Chakraborty, Mimi Chakraborty, Raj Chakraborty",2015,"Action, Crime, Drama"," About a drug peddler Ruksar, a daredevil don who can beat 10 men to pulp.","https://m.media-amazon.com/images/M/MV5BNjYzMjY1ODItMTI2Zi00MDA0LWIzMmYtYWFkZjExN2YzMWU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt4701578,Jamai 420,Rabi Kinagi,"Ankita, Anjana Basu, Soumitra Chatterjee, Eshika Dey",2015,"Comedy, Romance"," The film is a comedy of errors, in which three guys land up in Bangkok amidst a lot of confusion over their marriage with three girls. They are forced to do insane things in order to woo ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMDc1NzU1YzktMTY3NS00N2QzLWI3ODktNTViNjlhMzMzMzlkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4685798,Room No. 103,Aniket Chattopadhyay,"Kazi Asif Rahman, Shaila Sabi, Tania Brishty, Naila Azad",2015,"Drama, Thriller", The story of a mysterious hotel room and how the lives of those who stay there change - for better or for worse.,"https://m.media-amazon.com/images/M/MV5BZTIzZGUzMmYtNjFhMC00Y2M2LTg5NWQtMGNlZThmYTlmNWI5XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR20,0,67,98_AL_.jpg"
tt4676136,Ghashphul: The Flower of Grass,Akram Khan,"Swastika Mukherjee, Paoli Dam, Riya Sen, Ranodeep Bose",2015,"Drama, Romance"," In search for ""Ghashphul"" 21 years old Towkir trips into a world of memory where at the end he feels as if he is reborn.","https://m.media-amazon.com/images/M/MV5BYmU3NTMwMGUtOWU4Mi00OGRiLWFjMTEtNDA3NDhmMjVhMTQ5XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4675974,Family Album,Mainak Bhaumik,"Konkona Sen Sharma, Parambrata Chattopadhyay, Koushik Sen, Titas Bhowmik",2015,Drama, This is a movie that exposes the not-so picture-perfect Family Album...a hilarious and sad and eccentric concoction of the truth.,"https://m.media-amazon.com/images/M/MV5BYjgzYjhmMzEtNGFmMS00ZDRkLThhNmMtMmEzNmZhODI2MmYxXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR15,0,67,98_AL_.jpg"
tt4658786,Kadambari,Suman Ghosh,"Nandita Roy, Soumitra Chatterjee, Swatilekha Sengupta, Rituparna Sengupta, Aparajita Adhya",2015,"Drama, History"," Kadambari is based on the unique relationship between Rabindranath Tagore and his sister-in-law, Kadambari Devi. The film is a sensitive amalgamation of myth and reality structured in the form of a drama.","https://m.media-amazon.com/images/M/MV5BMjMzMzk0NjA0M15BMl5BanBnXkFtZTgwNzU0ODQzNzE@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4658770,Belaseshe,Shiboprosad Mukherjee,"Soham Chakraborty, Anindya Chatterjee, Eshika Dey, Prodyot Mukherjee",2015,"Drama, Family"," A story of relationships that explores the intricacies of the married life, of life-long companionship, of promises and expectations and love.","https://m.media-amazon.com/images/M/MV5BYzRlNGYwOTUtYzYxNi00ZDQ5LTllYmEtZDIxYjU4Y2RmMzRiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR7,0,67,98_AL_.jpg"
tt4654738,Amanush 2,Rajib Biswas,"Bratya Basu, Saswata Chatterjee, Paoli Dam, Rajatabha Dutta",2015,"Crime, Drama, Thriller", A man struggles to stay on the straight and narrow after a troubled childhood and a stint in juvenile detention.,"https://m.media-amazon.com/images/M/MV5BOTZjZWVjMjEtYmY4ZS00YWNlLWE1YjItYzc1N2E4NjUwYjAzXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4614362,Natoker Moto: Like a Play,Debesh Chatterjee,"Rii Sen, Ayushman Mitra, Biplab Banerjee, Papia Ghoshal",2015,Drama," Journey of a female theatre artist is always a multi-dimensional conflicting experience as a girl, as a woman and even as an artist. It is more so especially when a woman is of maverick ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMjQ1NjcxZGEtMDAxZC00OWNiLTk2MmUtOTU3YmNmNDAwYzdiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt4566934,Cosmic Sex,Amitabh Chakraborty,"Dhritiman Chatterjee, Konkona Sen Sharma, Indraneil Sengupta, Pradip Mukherjee",2015,Drama," One night, Kripa is on the run from sex and violence when he meets Sadhavi, a woman who strangely resembles his dead mother. She gives him shelter and teaches him to travel inwards through sex.","https://m.media-amazon.com/images/M/MV5BMTk0NjY0NDE4MV5BMl5BanBnXkFtZTgwOTcxODMyNTE@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4538164,Shajarur Kanta,Saibal Mitra,"Abhijit Chowdhury, Satrajit Sarkar, Supriti Choudhury, Pradip Roy, Pradip Moulik",2015,Mystery," Sajarur Kanta is about a series of mysterious murders where the quill of a porcupine pierces the heart of the victim, killing him or her instantly. One victim does not die and Byomkesh is ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMTJiOGZmOGMtOTI3ZS00Zjk1LTgyNzctODhhZjlkN2M4NWNiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR10,0,67,98_AL_.jpg"
tt4518414,Dakbaksho,Prosenjit Chowdhury,"Parno Mittra, Ritwick Chakraborty, Sudiptaa Chakraborty, Saheb Bhattacharjee",2015,"Drama, Mystery, Romance", A psychological thriller revolving around Srija a documentary film maker and how her life changes following a series of unfortunate events.,"https://m.media-amazon.com/images/M/MV5BYWQ3YTViMTUtMDY1Mi00MjAxLWEwZTMtY2Y5ODMxOTUzMjU5XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4511478,Bheetu: Coward,Utsav Mukherjee,"Mehedi Hasan Ariyan, Kamalika Banerjee, Sayantika Banerjee, Arun Bannerjee",2015,Thriller," An intense Bengali psycho drama which weaves a story around two women (sisters), whose inter-personal relationship and their whole outlook towards life have been shaped by their experiences while growing up.","https://m.media-amazon.com/images/M/MV5BODBhNzYyMDAtNjczZC00Y2JlLWE4M2UtMDVhYzcyMGU1MDRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4504922,Herogiri,Rabi Kinagi,"Saswata Chatterjee, Tanushree Chakraborty, Aparajita Adhya, Saheb Bhattacharjee",2015,"Action, Comedy", Dev decides to give Maria and her uncle a lesson for duping his friend.,"https://m.media-amazon.com/images/M/MV5BYjg2YWM0NGMtNWZmZi00YTNlLTgxOWMtZWE3ZDdkNjEyMWVhXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4489078,Ichchhemotir Gappo,Adinath Das,"Shuvolagna Mukherjee, Bratya Basu, Ananya Chatterjee, Arjun Chakraborty",2015,Drama, Ichche and Neel's different point of view on love halt them becoming lovers.,"https://m.media-amazon.com/images/M/MV5BM2FmYzcyZTItYTBkNC00NTg4LWE2ZDMtZTc3ZTY1NTI2OGZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk3NjM1NDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4416012,Jogajog,Shekhar Das,"Anjan Dutt, Jisshu Sengupta, Ritwick Chakraborty, Sushmita Sen",2015,Drama," Set in the late 70's of the last century when sharp contrasting values of rural urban divide of our society was facing challenge to come to terms with the fast changing world. Kumudidini, a...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMDlmMWU3NmYtNGZiNi00YWZjLWFmYmMtNzMxYjViOTI3NWM0XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4378694,Nirbaak,Srijit Mukherji,"Ritwick Chakraborty, Swastika Mukherjee, Debolina Dutta, Sujan Mukherjee",2015,"Fantasy, Music, Romance"," Nirbaak is a medley of four tales of silent love, involving one woman (Sushmita), three men (Anjan, Jishu and Ritwick), a tree and a dog.","https://m.media-amazon.com/images/M/MV5BNWVkODk3YzQtNjMxYS00NmViLTgwZTctYjc0YTExOWU0OGZjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4368318,Anubrata Bhalo Achho? And a Verse Called Life,Partha Sen,"Shoojit Sircar, Riddhi Sen, Surangana Banerjee, Dhee Majumder, Rwitobroto Mukherjee",2015,"Drama, Romance"," Life and Death are not in opposition to one another, but death exists for the sake of life. Does he realize this in life or he gets carried away.. this is what we get to see in ANUBRTO, BHALO ACHHO?","https://m.media-amazon.com/images/M/MV5BN2E3OTA3NGUtYzFjYS00NjY3LWEzYzYtMjM0YzZiY2UzMGUzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4365506,Open Tee Bioscope,Anindya Chatterjee,"Saswata Chatterjee, Swastika Mukherjee, Abir Chatterjee, Payel Sarkar",2015,Drama, A rusticated boy in his adolescence comes to stay with his mother in North Kolkata and encounters some new experiences during his stay. The time-line of the story is in the 90's typical Northern part of Kolkata.,"https://m.media-amazon.com/images/M/MV5BMWU2ZDcxOTUtMjk4Zi00N2I5LTk0ZTEtNmE4Mzk0NTQxYTQwXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4328756,Ebar Shabor,Arindam Sil,"Piu Mondal, Swarnali Poddar, Partha Roy",2015,"Crime, Mystery, Thriller", A very much experienced police detective Mr. Shabor Dasgupta (Actor-Saswata Chatterjee) is assigned to do the task of solving the mystery of the murder of Mitali Ghosh (Actress-Swastika ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BMWUxMTZkYzAtNWM3Yi00MTVmLWFkMTMtNWEwZjVkYmRhYmVhXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4213694,Disha,Sanjoy Bardhon,"Ankush Hazra, Mahiya Mahi, Nita Mistry, Joe Addison",2015,"Drama, Mystery, Romance"," one girl willingly chose prostitution to earn luxury, but life had many surprises for her.","https://m.media-amazon.com/images/M/MV5BOWU2NGJiMjItYTA3Mi00MWNmLWFjNjctNmY3YzAwYzNiZjcxXkEyXkFqcGdeQXVyNTE5MTU1MDQ@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt4208710,Romeo Vs Juliet,Ashok Pati,"Arifin Shuvo, Zakia Bari Momo, Iresh Zaker, Arafat Hassan Sohan",2015,"Action, Drama, Romance", Romeo is an unruly youth in his local village. He goes to London after seeing his dream girl on Facebook to win her heart.,"https://m.media-amazon.com/images/M/MV5BNGNmYWU0MTktNWIzZS00OTcwLWI0ZmEtOWM3MDBlNWNiNjBmXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4192656,Chuye Dile Mon,Shihab Shaheen,"Mamnun Hasan Emon, Prosun Azad, Abm Sumon, Tiger Robi",2015,Romance," Twist of fate brought Abir back to Hridoypur. There, he is determined to get his childhood revenge, but finds his childhood love Nila instead. Which will ultimately get priority in Abir's mind? Revenge or Love?","https://m.media-amazon.com/images/M/MV5BMTgwOTA3ODgzMl5BMl5BanBnXkFtZTgwMTYxODIzNTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4175960,Unknown Love,S.I. Khan,"Arpita Pal, Joy Sengupta, Gouri Ghosh, Mamata Shankar",2015,"Action, Drama, Musical"," Suffering from memory loss, a college student is trying to discover what happened to the man she loves while being hunted by a gang of ruthless criminals.","https://m.media-amazon.com/images/M/MV5BYjAxOGRlYTYtMjcxYS00YjlkLTg5ZDMtY2RjMDY1YmIzN2ExXkEyXkFqcGdeQXVyNTYzMjkwNjU@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4163596,Bodhon,Ayananshu Banerjee,"Shahana Goswami, Rahul Bose, Shohel Mondol, Mita Rahman",2015,Drama," The story is contemporary, happening in today's globalized world in a high middle class family in modern Kolkata, India. It is the journey of Archi, in early forties, a highly successful ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BODJmNjMxNTYtNDVkZS00YmU1LWI0NTgtMWZlMzFlNWJkZTlkXkEyXkFqcGdeQXVyNjM5NDA2MDY@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4163094,Under Construction,Rubaiyat Hossain,"Hbib Arinda, Toufikul Emon, Ema Akter Kotha, Farhana Mithu",2015,Drama, Under Construction is about a modern Muslim woman struggling to find herself in the sprawl of urban Bangladesh.,"https://m.media-amazon.com/images/M/MV5BOGRkNDIxMGUtYTllZS00ZjNhLWI1MGMtNjZjMGVhZmU5NGQzXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4156344,Paatshala,Faisal Roddy Asif,"Saswata Chatterjee, Raima Sen, Shataf Figar, Adam Jeffers",2015,Drama," Paatshala (school) is a story of hope, friendship, and the courage to follow ones dream. Uprooted from his home, 10-year old Manik struggles to build a new life in the city. He soon ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BNjc5Mzk3MDg5MV5BMl5BanBnXkFtZTgwMjMxNTM3MzE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3947356,89,Manoj Michigan,"Biswanath Basu, Parambrata Chattopadhyay, Paromita Dey, Rudranil Ghosh",2015,"Crime, Mystery, Thriller"," 89 is a gripping crime thriller that journeys through trauma, psychological warfare, murders and finally retribution.","https://m.media-amazon.com/images/M/MV5BMzcyNDNhOTgtNGFhZC00M2RiLWI5NDctZGFiZDM3NjVkMzVjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR15,0,67,98_AL_.jpg"
tt3853448,Roga Howar Sohoj Upay,Debaloy Bhattacharya,"Nikon, Kamalika Banerjee, Joyraj Bhattacharya, Soumendra Bhattacharya, Ananya Biswas",2015,"Comedy, Drama", Ranjana becomes fat and she thinks that her husband will not love her anymore.,"https://m.media-amazon.com/images/M/MV5BNzBiMzE2Y2MtNTk4MS00ZTMzLWEwMjYtODc1YzFiNGYyMWNkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt3724898,Ludo,Qaushiq Mukherjee,"Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Koushik Kar",2015,"Fantasy, Horror, Thriller"," Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.","https://m.media-amazon.com/images/M/MV5BNjMyMTBlNWQtZTBiZi00NTllLTkwODItNzczYzFiNGNjZjQ0XkEyXkFqcGdeQXVyNjQ5NzA0ODQ@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt3577244,Lorai: Play to Live,Parambrata Chattopadhyay,"Pradipkumar Chakrabarty, Parthasarathi Chakraborty, Saurav Chakraborty, Sabitri Chatterjee",2015,Drama, Sports minister of Westbengal sends an alcoholic retired football player (Prasenjit Chatterjee) to a politically disturbed (by Maoist activities) village of Purulia to setup a football team...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BNGRlYzllOTYtMzExYi00NzM2LWJmNmEtZTY0ZTMzYWZhN2RlXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt3512578,Jhumura,Anindya Chatterjee,"Rahul Bose, Swastika Mukherjee, Sankalita Roy, Konkona Sen Sharma",2015,"Drama, History, Musical"," The love, passion and pain of the Jhumur artists.","https://m.media-amazon.com/images/M/MV5BNWEyODQ5NWMtNmUwNy00NmM2LWFhOWMtZDYyNDhlZDc5OGNhXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt2935218,The Last Poem,Suman Mukhopadhyay,"Arjun Chakrabarty, Salman Rahman, Rittika Sen",2015,"Drama, Romance"," The film recounts the love story of Amit Ray, a barrister educated at Oxford, whose virulent intellectualism reveals itself in its opposition to all forms of tradition. He meets Labanya in ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZDczNjYzODEtOTBlMC00OTRkLTgwOWUtYWRhOGIxMzNkNDFiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt10505592,Asche Bochor Abar Hobe,Susanto Das,"Arjun Chakrabarty, Saswata Chatterjee, Rajatabha Dutta, Roopa Ganguly",2015,Romance,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
